equihash_params,miners,sol_per_sec,target_spacing,propagation_delay,pow_profile,seed,mean,p10,p50,p90,p99,orphans,orphan_rate,efficiency,convergence_height
common,80,2.992480350,75,10.000000,mainnet,84,138.847040,14.296222,94.510765,317.200978,662.652285,687,0.068700000,0.935716291,123
common,80,2.992480350,75,10.000000,mainnet,85,134.874171,14.233726,92.569813,311.999824,603.406409,743,0.074300000,0.930838686,235
common,80,2.992480350,75,10.000000,mainnet,86,137.637235,14.311909,95.334438,316.815180,624.311877,726,0.072600000,0.932314003,17
common,80,2.992480350,75,10.000000,mainnet,87,136.909663,14.470463,95.614371,314.019675,628.929307,747,0.074700000,0.930492230,278
common,80,2.992480350,75,10.000000,mainnet,88,134.837042,14.656722,94.286676,307.640867,613.423101,698,0.069800000,0.934754160,149
common,80,2.992480350,75,10.000000,mainnet,89,137.435812,14.024648,93.371637,323.741957,664.790929,706,0.070600000,0.934055670,333
common,80,2.992480350,75,10.000000,mainnet,90,138.649803,14.537550,95.951889,320.704030,642.309805,688,0.068800000,0.935628743,129
common,80,2.992480350,75,10.000000,mainnet,91,137.118618,14.395835,93.984561,316.851206,647.905342,702,0.070200000,0.934404784,17
common,80,2.992480350,75,10.000000,mainnet,92,133.727055,13.972430,91.819075,310.096381,625.409757,728,0.072800000,0.932140194,59
common,80,2.992480350,75,10.000000,mainnet,93,134.690938,14.444852,92.508104,312.726672,614.311190,691,0.069100000,0.935366196,73
common,80,2.992480350,75,10.000000,mainnet,94,138.558890,14.675687,96.005247,318.378787,629.691241,738,0.073800000,0.931272118,183
common,80,2.992480350,75,10.000000,mainnet,95,137.964303,14.735755,96.726624,317.747014,628.220111,691,0.069100000,0.935366196,159
common,80,2.992480350,75,10.000000,mainnet,96,138.580740,13.621456,96.052406,317.242435,631.022897,778,0.077800000,0.927815921,344
common,80,2.992480350,75,10.000000,mainnet,97,137.046235,14.246720,95.981207,317.255388,610.992162,730,0.073000000,0.931966449,96
common,80,2.992480350,75,10.000000,mainnet,98,136.531040,14.243731,95.394155,314.157720,613.412629,710,0.071000000,0.933706816,283
common,80,2.992480350,75,10.000000,mainnet,99,136.139421,14.222736,94.537231,314.360100,632.189201,741,0.074100000,0.931012010,264
common,80,2.992480350,75,10.000000,mainnet,100,134.898410,14.613244,94.743959,305.448996,609.215971,736,0.073600000,0.931445604,144
regtest,10,7572.862991367,75,0.500000,mainnet,1,111.555855,11.851468,76.694002,258.090037,505.445051,34,0.003400000,0.996611521,29
regtest,10,7572.862991367,75,0.500000,mainnet,2,110.926877,11.928680,75.593310,257.307867,506.655095,40,0.004000000,0.996015936,93
regtest,10,7572.862991367,75,0.500000,mainnet,3,111.159824,11.751936,77.970791,256.274356,480.770342,35,0.003500000,0.996512207,17
regtest,10,7572.862991367,75,0.500000,mainnet,4,111.213462,11.886564,78.097307,255.938509,497.255646,38,0.003800000,0.996214385,65
regtest,10,7572.862991367,75,0.500000,mainnet,5,112.416871,11.617554,77.983443,255.826061,505.367796,42,0.004200000,0.995817566,25
regtest,10,7572.862991367,75,0.500000,mainnet,6,110.594487,11.509286,76.225696,255.699321,499.116437,41,0.004100000,0.995916741,40
regtest,10,7572.862991367,75,0.500000,mainnet,7,111.697828,12.290113,77.926126,256.226248,511.169179,26,0.002600000,0.997406742,34
regtest,10,7572.862991367,75,0.500000,mainnet,8,110.354388,11.394298,77.314830,252.091324,505.432990,43,0.004300000,0.995718411,17
regtest,10,7572.862991367,75,0.500000,mainnet,9,111.162793,11.894777,74.519136,259.447172,506.925969,39,0.003900000,0.996115151,36
regtest,10,7572.862991367,75,0.500000,mainnet,10,111.042363,11.312160,77.179088,253.378913,514.332704,34,0.003400000,0.996611521,23
regtest,10,7572.862991367,75,0.500000,mainnet,11,110.206797,11.570670,75.742617,253.237864,521.596710,51,0.005100000,0.994925878,101
regtest,10,7572.862991367,75,0.500000,mainnet,12,112.298137,11.413342,77.323478,262.207016,506.133912,41,0.004100000,0.995916741,26
regtest,10,7572.862991367,75,0.500000,mainnet,13,109.523810,11.211390,76.074071,252.467260,504.822896,50,0.005000000,0.995024876,99
regtest,10,7572.862991367,75,0.500000,mainnet,14,111.185221,12.126873,78.383760,255.719859,511.697844,43,0.004300000,0.995718411,27
regtest,10,7572.862991367,75,0.500000,mainnet,15,111.083739,12.062107,76.316013,253.585741,506.587187,54,0.005400000,0.994629003,27
regtest,10,7572.862991367,75,0.500000,mainnet,16,112.510530,11.747255,79.561897,261.357315,509.287303,34,0.003400000,0.996611521,18
regtest,10,7572.862991367,75,0.500000,mainnet,17,109.824490,11.656007,76.761927,251.923494,501.268165,47,0.004700000,0.995321987,88
regtest,10,7572.862991367,75,0.500000,mainnet,18,111.893446,11.263934,77.395281,258.496068,517.020372,26,0.002600000,0.997406742,48
regtest,10,7572.862991367,75,0.500000,mainnet,19,111.541930,11.852358,77.200026,256.846516,513.542405,29,0.002900000,0.997108386,35
regtest,10,7572.862991367,75,0.500000,mainnet,20,111.527259,12.056404,78.358329,252.273389,499.053935,37,0.003700000,0.996313640,161
regtest,10,7572.862991367,75,0.500000,mainnet,21,110.192465,11.217941,76.253747,254.446548,494.276164,43,0.004300000,0.995718411,164
regtest,10,7572.862991367,75,0.500000,mainnet,22,110.239038,11.628809,75.285890,256.434600,508.572791,31,0.003100000,0.996909580,17
regtest,10,7572.862991367,75,0.500000,mainnet,23,111.917845,12.401480,78.189081,257.647312,525.649951,31,0.003100000,0.996909580,17
regtest,10,7572.862991367,75,0.500000,mainnet,24,111.291528,11.681400,77.047019,258.504382,506.976441,51,0.005100000,0.994925878,83
regtest,10,7572.862991367,75,0.500000,mainnet,25,110.560943,11.492909,76.355804,254.257231,509.513755,39,0.003900000,0.996115151,76
regtest,10,7572.862991367,75,0.500000,mainnet,26,111.883631,11.899641,77.593385,258.142837,497.405082,38,0.003800000,0.996214385,17
regtest,10,7572.862991367,75,0.500000,mainnet,27,111.413970,11.397387,77.261306,257.411697,508.611665,40,0.004000000,0.996015936,17
regtest,10,7572.862991367,75,0.500000,mainnet,28,110.859963,11.400056,76.586631,257.323468,505.069971,34,0.003400000,0.996611521,123
regtest,10,7572.862991367,75,0.500000,mainnet,29,110.739464,11.614919,76.968790,257.576169,502.840353,46,0.004600000,0.995421063,132
regtest,10,7572.862991367,75,0.500000,mainnet,30,114.049902,11.825590,79.405327,260.536726,517.784364,41,0.004100000,0.995916741,85
regtest,10,7572.862991367,75,0.500000,mainnet,31,111.676247,11.839593,77.265192,262.493193,523.026536,45,0.004500000,0.995520159,94
regtest,10,7572.862991367,75,0.500000,mainnet,32,109.442676,11.101533,76.022621,253.854111,493.134952,44,0.004400000,0.995619275,80
regtest,10,7572.862991367,75,0.500000,mainnet,33,111.318945,12.308857,76.178052,257.236264,506.683508,38,0.003800000,0.996214385,18
regtest,10,7572.862991367,75,0.500000,mainnet,34,109.069838,11.600171,75.434740,249.626083,505.918661,37,0.003700000,0.996313640,19
regtest,10,7572.862991367,75,0.500000,mainnet,35,112.153593,12.292259,79.068387,256.557499,514.734293,36,0.003600000,0.996412914,23
regtest,10,7572.862991367,75,0.500000,mainnet,36,108.745488,11.399931,75.545379,247.894370,509.029260,45,0.004500000,0.995520159,33
regtest,10,7572.862991367,75,0.500000,mainnet,37,111.695161,11.787606,76.569035,257.890098,513.067579,37,0.003700000,0.996313640,46
regtest,10,7572.862991367,75,0.500000,mainnet,38,111.705958,11.211529,77.140999,259.493559,507.740653,36,0.003600000,0.996412914,106
regtest,10,7572.862991367,75,0.500000,mainnet,39,112.544356,12.172841,78.217435,259.317988,507.988544,36,0.003600000,0.996412914,43
regtest,10,7572.862991367,75,0.500000,mainnet,40,112.207203,12.173368,77.870241,256.637530,513.189627,44,0.004400000,0.995619275,288
regtest,10,7572.862991367,75,0.500000,mainnet,41,110.307826,11.967805,76.943690,251.024499,524.709672,49,0.004900000,0.995123893,36
regtest,10,7572.862991367,75,0.500000,mainnet,42,112.561107,11.899143,77.256219,258.917476,524.182724,45,0.004500000,0.995520159,21
regtest,10,7572.862991367,75,0.500000,mainnet,43,110.239731,11.617305,76.939695,256.564267,491.337638,44,0.004400000,0.995619275,55
regtest,10,7572.862991367,75,0.500000,mainnet,44,111.715480,11.988630,77.629521,255.586790,526.857480,36,0.003600000,0.996412914,109
regtest,10,7572.862991367,75,0.500000,mainnet,45,110.615719,11.575598,76.264200,257.783635,518.397282,41,0.004100000,0.995916741,23
regtest,10,7572.862991367,75,0.500000,mainnet,46,111.742107,11.261059,76.824872,256.424888,532.334464,47,0.004700000,0.995321987,18
regtest,10,7572.862991367,75,0.500000,mainnet,47,110.598678,11.689484,75.433087,257.996374,512.898293,51,0.005100000,0.994925878,68
regtest,10,7572.862991367,75,0.500000,mainnet,48,111.747083,11.717232,77.281630,257.527306,510.282597,49,0.004900000,0.995123893,38
regtest,10,7572.862991367,75,0.500000,mainnet,49,113.734447,12.218911,78.978479,260.347319,524.826725,38,0.003800000,0.996214385,71
regtest,10,7572.862991367,75,0.500000,mainnet,50,110.608728,11.189123,76.241211,255.182806,511.610870,35,0.003500000,0.996512207,35
regtest,10,7572.862991367,75,0.500000,mainnet,51,112.000292,11.945736,76.750014,257.357726,537.102686,48,0.004800000,0.995222930,17
regtest,10,7572.862991367,75,0.500000,mainnet,52,110.537111,11.660747,76.381608,253.746853,512.606377,37,0.003700000,0.996313640,17
regtest,10,7572.862991367,75,0.500000,mainnet,53,111.652800,11.826900,76.602747,257.364273,512.097684,41,0.004100000,0.995916741,64
regtest,10,7572.862991367,75,0.500000,mainnet,54,111.404366,11.605285,77.900613,253.395352,520.441425,42,0.004200000,0.995817566,90
regtest,10,7572.862991367,75,0.500000,mainnet,55,110.339235,11.643581,77.569280,250.907864,519.751592,40,0.004000000,0.996015936,21
regtest,10,7572.862991367,75,0.500000,mainnet,56,111.958430,12.019913,77.983051,259.262233,505.821188,41,0.004100000,0.995916741,46
regtest,10,7572.862991367,75,0.500000,mainnet,57,110.499951,12.068544,77.016958,254.334656,512.066505,41,0.004100000,0.995916741,48
regtest,10,7572.862991367,75,0.500000,mainnet,58,110.993859,12.163172,77.509865,256.791282,507.870264,46,0.004600000,0.995421063,18
regtest,10,7572.862991367,75,0.500000,mainnet,59,109.923004,11.017208,77.091011,250.327483,516.465933,46,0.004600000,0.995421063,36
regtest,10,7572.862991367,75,0.500000,mainnet,60,111.662650,12.314255,77.145263,259.359572,494.099495,36,0.003600000,0.996412914,82
regtest,10,7572.862991367,75,0.500000,mainnet,61,111.797166,12.624464,78.043726,259.570352,499.060320,38,0.003800000,0.996214385,18
regtest,10,7572.862991367,75,0.500000,mainnet,62,111.089014,11.726596,78.396452,252.770240,512.091436,38,0.003800000,0.996214385,17
regtest,10,7572.862991367,75,0.500000,mainnet,63,110.098466,11.044709,76.248247,252.949072,500.847092,46,0.004600000,0.995421063,48
regtest,10,7572.862991367,75,0.500000,mainnet,64,112.524765,11.778417,78.436463,258.694952,517.780296,45,0.004500000,0.995520159,97
regtest,10,7572.862991367,75,0.500000,mainnet,65,109.143866,11.264456,75.477494,250.791704,514.825752,39,0.003900000,0.996115151,89
regtest,10,7572.862991367,75,0.500000,mainnet,66,111.102916,11.846197,76.838607,257.942473,499.588862,50,0.005000000,0.995024876,21
regtest,10,7572.862991367,75,0.500000,mainnet,67,112.987406,11.747234,78.350012,258.608495,519.948248,42,0.004200000,0.995817566,63
regtest,10,7572.862991367,75,0.500000,mainnet,68,112.979835,11.791084,78.438469,262.613692,516.830015,32,0.003200000,0.996810207,57
regtest,10,7572.862991367,75,0.500000,mainnet,69,111.220708,11.666374,77.609655,257.951681,516.283397,46,0.004600000,0.995421063,370
regtest,10,7572.862991367,75,0.500000,mainnet,70,111.761368,12.105927,75.654171,258.675578,526.048070,39,0.003900000,0.996115151,26
regtest,10,7572.862991367,75,0.500000,mainnet,71,111.082735,11.670633,75.594374,257.943254,510.429012,42,0.004200000,0.995817566,19
regtest,10,7572.862991367,75,0.500000,mainnet,72,110.572251,11.470051,76.574689,256.352143,501.249869,48,0.004800000,0.995222930,36
regtest,10,7572.862991367,75,0.500000,mainnet,73,111.996803,11.851881,77.116842,254.079322,525.558316,51,0.005100000,0.994925878,54
regtest,10,7572.862991367,75,0.500000,mainnet,74,112.925084,12.539257,77.293532,264.616664,510.142943,37,0.003700000,0.996313640,65
regtest,10,7572.862991367,75,0.500000,mainnet,75,112.458750,11.497125,77.117414,257.011238,535.909898,38,0.003800000,0.996214385,65
regtest,10,7572.862991367,75,0.500000,mainnet,76,111.583327,11.814650,76.323528,257.774135,505.261080,40,0.004000000,0.996015936,61
regtest,10,7572.862991367,75,0.500000,mainnet,77,111.481540,11.365361,78.048587,257.304584,502.010260,55,0.005500000,0.994530085,36
regtest,10,7572.862991367,75,0.500000,mainnet,78,110.050575,11.101225,76.734960,254.930106,497.819799,34,0.003400000,0.996611521,111
regtest,10,7572.862991367,75,0.500000,mainnet,79,113.043539,12.497033,79.421681,258.245326,522.166246,53,0.005300000,0.994727942,22
regtest,10,7572.862991367,75,0.500000,mainnet,80,110.409135,11.461260,75.877583,256.765797,523.840880,39,0.003900000,0.996115151,37
regtest,10,7572.862991367,75,0.500000,mainnet,81,112.019518,11.770531,78.840133,254.878106,511.957248,46,0.004600000,0.995421063,23
regtest,10,7572.862991367,75,0.500000,mainnet,82,111.226147,12.059651,77.140212,258.310969,510.270516,44,0.004400000,0.995619275,22
regtest,10,7572.862991367,75,0.500000,mainnet,83,112.349765,12.058091,77.912657,259.242750,507.725838,48,0.004800000,0.995222930,36
regtest,10,7572.862991367,75,0.500000,mainnet,84,112.465176,11.396669,78.278025,258.434931,516.688736,42,0.004200000,0.995817566,29
regtest,10,7572.862991367,75,0.500000,mainnet,85,111.340396,11.865416,76.151372,255.142058,503.156724,40,0.004000000,0.996015936,17
regtest,10,7572.862991367,75,0.500000,mainnet,86,111.941550,11.805599,77.172423,259.632664,511.112182,43,0.004300000,0.995718411,23
regtest,10,7572.862991367,75,0.500000,mainnet,87,110.534306,11.515314,76.979748,252.344412,493.001856,62,0.006200000,0.993838203,165
regtest,10,7572.862991367,75,0.500000,mainnet,88,109.003647,12.020946,77.620402,248.871704,495.217996,36,0.003600000,0.996412914,17
regtest,10,7572.862991367,75,0.500000,mainnet,89,111.540898,11.884776,77.110965,260.441207,517.177699,47,0.004700000,0.995321987,17
regtest,10,7572.862991367,75,0.500000,mainnet,90,111.876110,12.068865,77.307970,261.654793,519.238210,35,0.003500000,0.996512207,18
regtest,10,7572.862991367,75,0.500000,mainnet,91,110.455525,11.284357,76.342848,258.862430,513.066612,31,0.003100000,0.996909580,18
regtest,10,7572.862991367,75,0.500000,mainnet,92,110.040693,11.480366,74.259450,256.869461,512.785062,33,0.003300000,0.996710854,19
regtest,10,7572.862991367,75,0.500000,mainnet,93,108.948265,11.447110,74.464662,251.149093,523.153460,40,0.004000000,0.996015936,30
regtest,10,7572.862991367,75,0.500000,mainnet,94,112.538195,12.314123,77.929735,258.339593,503.543950,46,0.004600000,0.995421063,25
regtest,10,7572.862991367,75,0.500000,mainnet,95,111.427286,11.911981,78.519971,256.020162,511.284588,29,0.002900000,0.997108386,26
regtest,10,7572.862991367,75,0.500000,mainnet,96,111.588368,11.226938,76.288765,258.389430,514.559209,31,0.003100000,0.996909580,58
regtest,10,7572.862991367,75,0.500000,mainnet,97,111.475383,11.453659,79.368413,257.354425,507.304914,39,0.003900000,0.996115151,23
regtest,10,7572.862991367,75,0.500000,mainnet,98,111.003926,11.530065,77.745259,254.221106,498.949032,46,0.004600000,0.995421063,136
regtest,10,7572.862991367,75,0.500000,mainnet,99,111.913085,11.427577,75.873213,263.329944,528.223093,47,0.004700000,0.995321987,24
regtest,10,7572.862991367,75,0.500000,mainnet,100,111.328416,11.969093,76.689980,254.987085,528.544303,27,0.002700000,0.997307270,79
regtest,10,7572.862991367,75,1.000000,mainnet,1,112.052412,12.017799,77.647047,255.933280,511.318104,85,0.008500000,0.991571641,29
regtest,10,7572.862991367,75,1.000000,mainnet,2,110.091119,11.594688,75.625275,254.327957,505.679444,74,0.007400000,0.992654358,93
regtest,10,7572.862991367,75,1.000000,mainnet,3,111.013394,11.581610,78.024704,256.646511,479.132767,78,0.007800000,0.992260369,17
regtest,10,7572.862991367,75,1.000000,mainnet,4,110.142770,11.946961,77.821034,252.541309,484.078689,88,0.008800000,0.991276764,65
regtest,10,7572.862991367,75,1.000000,mainnet,5,113.223269,11.611581,78.450241,257.342424,518.170431,79,0.007900000,0.992161921,25
regtest,10,7572.862991367,75,1.000000,mainnet,6,110.320719,11.463629,75.920094,256.679167,494.624971,73,0.007300000,0.992752904,40
regtest,10,7572.862991367,75,1.000000,mainnet,7,111.288786,12.102949,77.458803,255.696168,510.363389,85,0.008500000,0.991571641,34
regtest,10,7572.862991367,75,1.000000,mainnet,8,110.223503,11.496932,77.432559,251.127386,505.432990,74,0.007400000,0.992654358,17
regtest,10,7572.862991367,75,1.000000,mainnet,9,110.703006,11.718688,74.288586,258.794562,518.152897,82,0.008200000,0.991866693,36
regtest,10,7572.862991367,75,1.000000,mainnet,10,110.647600,11.482976,76.559328,254.933500,508.991860,81,0.008100000,0.991965083,39
regtest,10,7572.862991367,75,1.000000,mainnet,11,110.732183,11.885983,76.114117,253.676273,516.960991,102,0.010200000,0.989902990,101
regtest,10,7572.862991367,75,1.000000,mainnet,12,112.033066,11.558112,77.010282,261.717896,509.605637,74,0.007400000,0.992654358,26
regtest,10,7572.862991367,75,1.000000,mainnet,13,109.428418,11.278076,76.330396,252.301631,501.696450,73,0.007300000,0.992752904,99
regtest,10,7572.862991367,75,1.000000,mainnet,14,111.562319,12.198654,79.011601,256.406452,512.666577,71,0.007100000,0.992950055,27
